model_path,accuracy,test_loss,source,target,mask
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0130.pt,1.0,0.0001346190256299451, 1,0,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0131.pt,1.0,0.0, 9,5,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0132.pt,1.0,0.0, 7,2,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0133.pt,1.0,0.0, 1,4,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0134.pt,1.0,3.0819637952816947e-09, 3,1,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0135.pt,1.0,0.0, 3,6,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0136.pt,1.0,8.976601406640583e-11, 3,7,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0137.pt,1.0,0.0, 9,3,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0138.pt,1.0,3.3658406550785003e-07, 5,7,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0139.pt,1.0,2.5141034711850807e-06, 2,0,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0140.pt,1.0,1.1911992225943635e-10, 4,6,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0141.pt,1.0,6.549446140979853e-08, 3,7,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0142.pt,1.0,1.5408561093721573e-09, 7,4,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0143.pt,1.0,1.6171933339137468e-06, 9,2,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0144.pt,1.0,1.230599718837766e-05, 5,1,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0145.pt,1.0,1.8954839106299914e-05, 6,3,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0146.pt,1.0,4.947372733710154e-09, 2,3,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0147.pt,1.0,1.2180449004972616e-07, 5,0,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0148.pt,1.0,1.351210965339078e-08, 7,1,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0149.pt,1.0,0.0, 7,6,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0150.pt,1.0,1.3931933608546387e-05, 0,7,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0151.pt,1.0,0.0, 7,8,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0152.pt,1.0,0.0, 7,0,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0153.pt,1.0,8.769579267209338e-07, 9,7,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0154.pt,1.0,2.3028283724357834e-09, 1,4,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0155.pt,1.0,5.984401169056852e-11, 3,4,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0156.pt,1.0,2.965405004884403e-11, 6,7,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0157.pt,1.0,0.0, 7,2,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0158.pt,1.0,2.3734553877829967e-08, 7,2,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0159.pt,1.0,1.198685456449411e-10, 9,2,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0160.pt,1.0,5.997951441072402e-11, 5,6,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0161.pt,1.0,0.0, 3,2,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0162.pt,1.0,5.68232516595657e-10, 1,0,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0163.pt,1.0,8.116971628169267e-08, 8,3,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0164.pt,1.0,0.0, 0,2,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0165.pt,1.0,0.0, 5,0,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0166.pt,1.0,5.930787860819464e-09, 6,2,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0167.pt,0.9997486173956762,0.0016315478133037686, 9,2,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0168.pt,1.0,0.0001646990713197738, 8,3,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0169.pt,1.0,0.0, 4,7,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0170.pt,1.0,0.0, 2,8,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0171.pt,1.0,3.236443335552508e-09, 9,1,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0172.pt,1.0,1.9436261489147455e-09, 2,5,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0173.pt,1.0,5.997950747183012e-11, 5,9,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0174.pt,1.0,8.697015330128011e-10, 5,6,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0175.pt,1.0,0.0, 9,0,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0176.pt,1.0,0.0, 6,8,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0177.pt,1.0,4.122849006638063e-10, 2,9,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0178.pt,1.0,0.0, 8,4,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0179.pt,1.0,9.529578237632563e-10, 4,8,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0180.pt,1.0,0.0, 4,6,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0181.pt,1.0,0.0, 9,3,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0182.pt,1.0,8.052653543977328e-10, 8,5,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0183.pt,1.0,0.0, 6,0,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0184.pt,1.0,0.0, 9,4,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0185.pt,1.0,5.955994031303646e-10, 4,1,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0186.pt,1.0,2.0757827401407525e-10, 6,7,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0187.pt,1.0,8.976601406640583e-11, 3,7,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0188.pt,1.0,0.0, 4,3,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0189.pt,1.0,8.453358191218285e-07, 3,0,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0190.pt,1.0,0.0, 0,5,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0191.pt,1.0,0.0, 2,5,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0192.pt,1.0,7.667605217420714e-08, 4,1,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0193.pt,1.0,0.0, 0,9,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0194.pt,1.0,0.0, 1,0,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0195.pt,1.0,3.116563673799533e-09, 9,6,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0196.pt,1.0,1.1316378945025463e-09, 4,3,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0197.pt,1.0,1.1485062900717935e-09, 2,7,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0198.pt,1.0,0.0, 5,1,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0199.pt,1.0,0.0, 0,7,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0200.pt,1.0,9.80207687462098e-07, 2,6,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0201.pt,1.0,6.611976033354949e-08, 6,5,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0202.pt,1.0,0.0, 9,3,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0203.pt,1.0,1.3754548611188966e-08, 9,3,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0204.pt,1.0,0.0, 2,4,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0205.pt,1.0,9.827382241311966e-10, 4,6,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0206.pt,1.0,0.0, 9,8,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0207.pt,1.0,0.0, 4,0,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0208.pt,1.0,1.7005306744977133e-06, 0,8,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0209.pt,1.0,8.046720836318855e-07, 5,6,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0210.pt,1.0,2.691628864237572e-10, 1,0,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0211.pt,1.0,5.0290875464042983e-08, 6,2,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0212.pt,1.0,0.0, 5,8,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0213.pt,1.0,0.0, 6,4,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0214.pt,1.0,4.299820055564396e-09, 6,0,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0215.pt,1.0,0.0, 5,7,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0216.pt,1.0,2.900968132379944e-09, 1,8,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0217.pt,0.9997501873594804,0.0006435970426537097, 4,1,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0218.pt,1.0,0.0, 3,7,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0219.pt,1.0,1.0437324782230917e-08, 0,9,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0220.pt,1.0,8.092003554338589e-05, 5,3,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0221.pt,1.0,0.00011323542275931686, 1,8,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0222.pt,1.0,0.0, 9,3,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0223.pt,1.0,3.092244014624157e-06, 1,9,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0224.pt,1.0,0.0, 6,0,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0225.pt,1.0,7.321312295971438e-06, 0,9,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0226.pt,1.0,0.0, 2,4,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0227.pt,1.0,3.067319953586889e-09, 4,3,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0228.pt,1.0,3.3130916563095525e-05, 5,6,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0229.pt,1.0,1.7598730437384802e-06, 8,0,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0230.pt,1.0,2.52936231959211e-08, 6,3,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0231.pt,1.0,0.0, 6,3,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0232.pt,1.0,1.7697222574497573e-05, 3,7,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0233.pt,1.0,8.830024285089166e-07, 7,9,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0234.pt,1.0,0.0001066701952368021, 6,3,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0235.pt,1.0,0.0, 8,4,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0236.pt,1.0,1.4724423902379158e-09, 2,9,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0237.pt,1.0,6.68664688419085e-06, 7,8,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0238.pt,1.0,0.0, 6,8,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0239.pt,1.0,0.0, 0,6,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0240.pt,0.9994968553459119,0.00278145051561296, 5,9,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0241.pt,1.0,5.981398709664631e-11, 1,3,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0242.pt,1.0,3.82535203513612e-09, 6,2,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0243.pt,1.0,0.0, 6,5,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0244.pt,1.0,2.9967139880682225e-11, 9,8,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0245.pt,1.0,0.0, 1,8,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0246.pt,1.0,2.4730143195483834e-06, 2,3,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0247.pt,1.0,2.990699354832316e-11, 1,9,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0248.pt,1.0,7.944217941258103e-06, 1,4,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0249.pt,1.0,0.0, 5,4,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0250.pt,1.0,0.0, 5,4,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0251.pt,1.0,7.117327172068144e-09, 4,3,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0252.pt,0.9997491219267436,0.0004927964182570577, 0,2,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0253.pt,1.0,0.0, 3,8,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0254.pt,1.0,1.0409745243578072e-07, 1,6,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0255.pt,0.9995024875621891,0.0012108528753742576, 6,0,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0256.pt,1.0,2.3925592063100964e-10, 1,0,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0257.pt,1.0,2.6965003563361734e-09, 7,5,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0258.pt,1.0,0.0, 0,6,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0259.pt,1.0,0.0, 2,0,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0260.pt,1.0,3.6378154618432745e-05, 8,5,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0261.pt,1.0,3.8879091612820105e-10, 0,3,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0262.pt,1.0,0.0, 1,3,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0263.pt,1.0,0.0, 5,4,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0264.pt,1.0,3.5192779250792228e-06, 9,5,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0265.pt,1.0,3.0396540751098655e-06, 1,2,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0266.pt,1.0,8.005130780475156e-07, 8,6,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0267.pt,1.0,0.0, 8,0,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0268.pt,1.0,0.0, 0,2,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0269.pt,1.0,4.144974070641183e-07, 5,9,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0270.pt,1.0,0.0, 3,1,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0271.pt,1.0,2.2594495021621697e-06, 9,1,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0272.pt,1.0,0.0, 9,3,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0273.pt,1.0,0.0, 4,9,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0274.pt,1.0,0.0, 8,7,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0275.pt,1.0,0.0, 1,5,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0276.pt,1.0,0.0, 1,3,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0277.pt,1.0,9.271152179302078e-10, 0,3,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0278.pt,1.0,2.6970363720124624e-09, 9,0,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0279.pt,1.0,0.0, 3,9,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0280.pt,1.0,3.462100721662864e-07, 8,5,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0281.pt,1.0,1.5353455751210277e-07, 4,2,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0282.pt,1.0,5.80480463696631e-09, 3,9,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0283.pt,1.0,0.0, 0,4,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0284.pt,0.9997512437810945,0.0003501208557281643, 6,5,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0285.pt,1.0,1.1032527254428715e-05, 5,2,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0286.pt,1.0,0.0, 8,7,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0287.pt,1.0,5.317588716025057e-07, 1,4,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0288.pt,1.0,0.0, 8,5,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0289.pt,1.0,1.5340463505708613e-05, 7,5,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0290.pt,1.0,0.0, 3,8,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0291.pt,1.0,0.0, 5,8,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0292.pt,1.0,1.8105918542232757e-08, 4,0,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0293.pt,0.9995059288537549,0.0020178575068712234, 2,1,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0294.pt,1.0,0.0, 2,9,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0295.pt,1.0,0.0, 9,6,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0296.pt,1.0,0.0, 2,8,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0297.pt,1.0,6.217059933533164e-08, 3,0,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0298.pt,1.0,0.0, 6,4,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0299.pt,1.0,1.4912343582196286e-10, 8,3,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0300.pt,1.0,0.0, 2,3,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0301.pt,1.0,6.275483428908046e-06, 1,8,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0302.pt,1.0,2.944893287559758e-11, 2,5,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0303.pt,1.0,2.3705543084062697e-10, 7,6,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0304.pt,1.0,2.4404089415952512e-08, 6,9,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0305.pt,1.0,2.6916283091260595e-10, 0,6,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0306.pt,1.0,1.1269866263319273e-05, 8,2,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0307.pt,1.0,7.265635417752492e-07, 6,9,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0308.pt,1.0,1.4750180525879841e-06, 9,2,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0309.pt,1.0,2.0845983272899105e-10, 4,8,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0310.pt,1.0,8.754347800277174e-05, 2,1,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0311.pt,1.0,1.1019892554031685e-06, 3,4,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0312.pt,1.0,0.0, 5,7,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0313.pt,1.0,5.984401169056852e-11, 3,4,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0314.pt,1.0,0.0, 7,0,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0315.pt,1.0,7.373964194812288e-08, 5,4,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0316.pt,1.0,2.4599293624305574e-07, 8,5,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0317.pt,1.0,0.0, 0,8,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0318.pt,1.0,1.236116190739267e-06, 6,3,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0319.pt,1.0,1.5308381989598274e-05, 7,6,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0320.pt,1.0,8.957937097875401e-06, 3,8,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0321.pt,1.0,0.0, 4,9,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0322.pt,1.0,8.550909456062072e-07, 7,4,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0323.pt,1.0,0.0, 2,1,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0324.pt,1.0,1.1980295084867976e-06, 8,9,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0325.pt,1.0,0.0, 6,0,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0326.pt,1.0,0.0, 6,1,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0327.pt,1.0,0.0, 0,3,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0328.pt,1.0,0.0, 6,8,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0329.pt,1.0,1.0467433586569541e-09, 1,2,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0330.pt,1.0,5.930810009768805e-11, 6,1,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0331.pt,1.0,8.996926814663908e-11, 5,0,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0332.pt,1.0,1.4144242221902914e-08, 9,2,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0333.pt,1.0,0.0, 5,4,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0334.pt,0.9994982438534872,0.00172326504252851, 0,5,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0335.pt,1.0,1.1938706911962527e-08, 3,2,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0336.pt,1.0,5.890997272217646e-06, 6,1,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0337.pt,1.0,7.193136752903229e-08, 6,5,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0338.pt,1.0,0.0, 2,7,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0339.pt,1.0,2.399179466205936e-10, 5,8,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0340.pt,1.0,0.0, 3,9,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0341.pt,1.0,2.8631504278564535e-07, 8,4,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0342.pt,1.0,0.0, 5,1,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0343.pt,1.0,2.3723231712402537e-10, 6,1,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0344.pt,1.0,1.3937376808215163e-09, 6,1,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0345.pt,0.9997501873594804,0.0002502849092707038, 4,8,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0346.pt,1.0,2.982468785828196e-11, 8,2,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0347.pt,0.9997498123592694,0.0009853985393419862, 8,9,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0348.pt,1.0,3.683643683416449e-07, 5,3,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0349.pt,1.0,1.1929875143312785e-10, 8,6,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0350.pt,1.0,0.0, 1,0,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0351.pt,1.0,2.998975720536201e-11, 5,8,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0352.pt,1.0,5.8882352504952e-07, 9,1,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0353.pt,1.0,0.0, 2,9,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0354.pt,1.0,0.0, 2,0,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0355.pt,1.0,2.990699354832316e-11, 0,4,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0356.pt,0.9994982438534872,0.0009199462947435677, 1,6,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0357.pt,1.0,0.0, 8,3,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0358.pt,1.0,0.0, 4,2,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0359.pt,1.0,4.488265314961382e-09, 3,7,mask00.bmp
